timestamp_utc,snapshot_id,page_sha256,card_id,base_id,name,rating,position,price,source
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-246426,246426,Williamson,85,CB,1100,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-248343,248343,Fox,85,RB,1100,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-268942,268942,Cata Coll,85,GK,1100,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-265239,265239,McCabe,86,LB,1700,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-226271,226271,Fabián Ruiz,86,CM,1900,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-231432,231432,Heaps,86,CM,1900,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-245879,245879,Weir,86,CAM,2000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-234577,234577,Diogo Costa,86,GK,2100,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-247851,247851,Bruno Guimarães,86,CM,2200,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-252154,252154,Carnesecchi,86,GK,2400,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-226268,226268,Dimarco,86,LB,2500,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-239231,239231,Cucurella,86,LB,2800,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-50578738,247090,Fernández,86,CM,2900,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-246272,246272,Katoto,86,ST,3000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-258310,258310,Berger,87,GK,2500,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-259287,259287,Harder,87,CAM,2700,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-239818,239818,Rúben Dias,87,CB,2800,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-263009,263009,Hampton,87,GK,2900,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-213331,213331,Tah,87,CB,3000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-227190,227190,Irene Paredes,87,CB,3000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-233746,233746,Miedema,87,CAM,3300,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-253436,253436,Ona Batlle,87,RB,3500,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-246669,246669,Saka,87,RW,4300,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-257008,257008,Hemp,87,LM,4600,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-235073,235073,Kobel,87,GK,5100,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-236479,236479,Mapi León,88,CB,4300,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-245830,245830,Hasegawa,88,CDM,4800,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-248822,248822,Bühl,88,LM,5100,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-200389,200389,Oblak,88,GK,6000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-234378,234378,Rice,88,CDM,6700,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-276359,276359,Banda,88,ST,6700,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-212622,212622,Kimmich,88,CDM,7300,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-258980,258980,Russo,88,ST,8600,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-241084,241084,Díaz,88,LM,10500,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-220901,220901,David Raya,88,GK,23750,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-272834,272834,João Neves,88,CM,24750,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-232580,232580,Gabriel,89,CB,7300,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-212198,212198,Bruno Fernandes,89,CAM,14750,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-279799,279799,Chawinga,89,LM,22500,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-237288,237288,Mariona,89,CM,32000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-230621,230621,Donnarumma,89,GK,39000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-158023,158023,Messi,89,CAM,67500,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-226306,226306,Šašić,89,ST,67500,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-261593,261593,Kohler,89,CB,130000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-256196,256196,Pacho,89,CB,160000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-167134,167134,Papin,89,ST,178000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-247635,247635,Kvaratskhelia,89,LW,180000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-246219,246219,Shaw,90,ST,8200,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-231866,231866,Rodri,90,CDM,11750,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-202126,202126,Kane,90,ST,14000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-192119,192119,Courtois,90,GK,32000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-255253,255253,Vitinha,90,CM,74500,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-251854,251854,Pedri,90,CM,95000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-252371,252371,Bellingham,90,CAM,121000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-247827,247827,Olise,90,RM,200000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-241667,241667,Aitana Bonmatí,90,CM,275000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-277643,277643,Lamine Yamal,90,RW,295000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-226975,226975,Seger,90,CM,657000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-239085,239085,Haaland,91,ST,120000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-227203,227203,Alexia Putellas,91,CM,502000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-167135,167135,Carlos Alberto,91,RB,1290000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-192181,192181,van Basten,91,ST,1300000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-10535,10535,Xavi,91,CM,1980000,https://www.fut.gg/cheapest-by-rating/
2026-09-17T13:02:31.216445+00:00,efe8909e63d44d6b,2bd94464452b5d944addb4d4fe1f09b5c07dd5c7d291942571262110e9eb2ff6,27-67386507,277643,Lamine Yamal,91,RW,2000000,https://www.fut.gg/cheapest-by-rating/
