timestamp_utc,snapshot_id,market_data_sha256,card_id,name,rating,position,segment,price,n_independent,span_hours,coverage_windows,return_4h_pct,return_24h_pct,return_3d_pct,return_7d_pct,rating_relative_pct,persistence,volatility,liquidity_inferred,confidence,regime,target_sale,break_even_buy,net_roi_pct,signal,reason
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-258680,van Domselaar,83,GK,fodder,650,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-265063,Minge,84,CDM,fodder,650,2,1.45,0,,,,,-7.143,0,,2,22,PRE_EARLY_ACCESS,650,600,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-222077,Locatelli,84,CDM,fodder,700,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,700,650,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-223848,Milinković-Savić,84,CM,fodder,700,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,700,650,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227110,Foord,85,LM,fodder,1100,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,1100,1000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-245956,Endler,85,GK,fodder,1100,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,1100,1000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-246426,Williamson,85,CB,fodder,1100,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,1100,1000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-268942,Cata Coll,85,GK,fodder,1100,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,1100,1000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-245879,Weir,86,CAM,fodder,2100,2,1.45,0,,,,,-22.222,0,,2,22,PRE_EARLY_ACCESS,2100,1900,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-234577,Diogo Costa,86,GK,fodder,2200,2,1.45,0,,,,,-18.519,0,,2,22,PRE_EARLY_ACCESS,2200,2000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-263009,Hampton,87,GK,fodder,2900,2,1.45,0,,,,,-14.706,0,,2,22,PRE_EARLY_ACCESS,2900,2700,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-213331,Tah,87,CB,fodder,3000,2,1.45,0,,,,,-11.765,0,,2,22,PRE_EARLY_ACCESS,3000,2800,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227190,Irene Paredes,87,CB,fodder,3100,2,1.45,0,,,,,-8.824,0,,2,22,PRE_EARLY_ACCESS,3100,2900,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-261593,Kohler,89,CB,meta,130000,2,1.45,0,,,,,160.0,0,,2,22,PRE_EARLY_ACCESS,130000,123000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-226301,Morgan,91,ST,meta,5000000,2,1.45,0,,,,,365.333,0,,2,22,PRE_EARLY_ACCESS,5000000,4750000,-5.0,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-230621,Donnarumma,89,GK,other,40500,2,1.45,0,,,,,-19.0,0,,2,22,PRE_EARLY_ACCESS,39750,37750,-6.759,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-233746,Miedema,87,CAM,fodder,3600,2,1.45,0,,,,,5.882,0,,2,22,PRE_EARLY_ACCESS,3500,3300,-7.639,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-258310,Berger,87,GK,fodder,2800,2,1.45,0,,,,,-17.647,0,,2,22,PRE_EARLY_ACCESS,2700,2500,-8.393,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-227203,Alexia Putellas,91,CM,other,550000,2,1.45,0,,,,,-48.813,0,,2,22,PRE_EARLY_ACCESS,526000,499000,-9.145,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-231747,Mbappé,91,ST,meta,3300000,2,1.45,0,,,,,207.12,0,,2,22,PRE_EARLY_ACCESS,3150000,2992000,-9.318,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-226271,Fabián Ruiz,86,CM,fodder,2100,2,1.45,0,,,,,-22.222,0,,2,22,PRE_EARLY_ACCESS,2000,1900,-9.524,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-240714,Roord,85,CM,fodder,1000,2,1.45,0,,,,,-9.091,0,,2,22,PRE_EARLY_ACCESS,950,900,-9.75,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-265239,McCabe,86,LB,fodder,2000,2,1.45,0,,,,,-25.926,0,,2,22,PRE_EARLY_ACCESS,1900,1800,-9.75,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-239231,Cucurella,86,LB,fodder,3200,2,1.45,0,,,,,18.519,0,,2,22,PRE_EARLY_ACCESS,3000,2800,-10.938,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-226268,Dimarco,86,LB,fodder,2900,2,1.45,0,,,,,7.407,0,,2,22,PRE_EARLY_ACCESS,2700,2500,-11.552,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-252154,Carnesecchi,86,GK,fodder,2900,2,1.45,0,,,,,7.407,0,,2,22,PRE_EARLY_ACCESS,2700,2500,-11.552,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-247851,Bruno Guimarães,86,CM,fodder,2700,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,2500,2300,-12.037,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-212622,Kimmich,88,CDM,fodder,8700,2,1.45,0,,,,,-7.447,0,,2,22,PRE_EARLY_ACCESS,8000,7600,-12.644,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-239818,Rúben Dias,87,CB,fodder,3400,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,3100,2900,-13.382,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-255253,Vitinha,90,CM,other,93500,2,1.45,0,,,,,-35.517,0,,2,22,PRE_EARLY_ACCESS,84000,79500,-14.652,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-257008,Hemp,87,LM,fodder,5900,2,1.45,0,,,,,73.529,0,,2,22,PRE_EARLY_ACCESS,5300,5000,-14.661,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-236479,Mapi León,88,CB,fodder,5600,2,1.45,0,,,,,-40.426,0,,2,22,PRE_EARLY_ACCESS,5000,4700,-15.179,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-272834,João Neves,88,CM,other,31750,2,1.45,0,,,,,237.766,0,,2,22,PRE_EARLY_ACCESS,28250,26750,-15.472,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-247827,Olise,90,RM,other,259000,2,1.45,0,,,,,78.621,0,,2,22,PRE_EARLY_ACCESS,230000,218000,-15.637,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-245830,Hasegawa,88,CDM,fodder,6200,2,1.45,0,,,,,-34.043,0,,2,22,PRE_EARLY_ACCESS,5500,5200,-15.726,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-231432,Heaps,86,CM,fodder,2500,2,1.45,0,,,,,-7.407,0,,2,22,PRE_EARLY_ACCESS,2200,2000,-16.4,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-246669,Saka,87,RW,fodder,5700,2,1.45,0,,,,,67.647,0,,2,22,PRE_EARLY_ACCESS,5000,4700,-16.667,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-200389,Oblak,88,GK,fodder,8200,2,1.45,0,,,,,-12.766,0,,2,22,PRE_EARLY_ACCESS,7100,6700,-17.744,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-276359,Banda,88,ST,fodder,9400,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,8100,7600,-18.138,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-248822,Bühl,88,LM,fodder,7100,2,1.45,0,,,,,-24.468,0,,2,22,PRE_EARLY_ACCESS,6100,5700,-18.38,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-237288,Mariona,89,CM,other,45000,2,1.45,0,,,,,-10.0,0,,2,22,PRE_EARLY_ACCESS,38500,36500,-18.722,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-258980,Russo,88,ST,fodder,13000,2,1.45,0,,,,,38.298,0,,2,22,PRE_EARLY_ACCESS,11000,10250,-19.615,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-234378,Rice,88,CDM,fodder,9900,2,1.45,0,,,,,5.319,0,,2,22,PRE_EARLY_ACCESS,8300,7800,-20.354,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-192119,Courtois,90,GK,other,48250,2,1.45,0,,,,,-66.724,0,,2,22,PRE_EARLY_ACCESS,40250,38000,-20.751,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-279799,Chawinga,89,LM,other,34000,2,1.45,0,,,,,-32.0,0,,2,22,PRE_EARLY_ACCESS,28250,26750,-21.066,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-251854,Pedri,90,CM,other,145000,2,1.45,0,,,,,0.0,0,,2,22,PRE_EARLY_ACCESS,120000,114000,-21.379,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-232580,Gabriel,89,CB,other,11750,2,1.45,0,,,,,-76.5,0,,2,22,PRE_EARLY_ACCESS,9600,9100,-22.383,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-246219,Shaw,90,ST,other,13500,2,1.45,0,,,,,-90.69,0,,2,22,PRE_EARLY_ACCESS,11000,10250,-22.593,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-239085,Haaland,91,ST,other,194000,2,1.45,0,,,,,-81.945,0,,2,22,PRE_EARLY_ACCESS,157000,149000,-23.119,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-253436,Ona Batlle,87,RB,fodder,5700,2,1.45,0,,,,,67.647,0,,2,22,PRE_EARLY_ACCESS,4600,4300,-23.333,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-231866,Rodri,90,CDM,other,19250,2,1.45,0,,,,,-86.724,0,,2,22,PRE_EARLY_ACCESS,15500,14500,-23.506,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-212198,Bruno Fernandes,89,CAM,other,24750,2,1.45,0,,,,,-50.5,0,,2,22,PRE_EARLY_ACCESS,19750,18750,-24.192,WAIT,histórico o cobertura temporal insuficientes
2026-09-17T14:29:14.091766+00:00,05ed9459869c4b91,138897a16aa0914192abc57bfd0a1d160e18ed6dc1d702edd5bc42a09398e412,27-252371,Bellingham,90,CAM,other,220000,2,1.45,0,,,,,51.724,0,,2,22,PRE_EARLY_ACCESS,171000,162000,-26.159,WAIT,histórico o cobertura temporal insuficientes
